good_rewards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adversary_rewards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-154.849247888862,-135.238125831301,-119.123483185693,-109.844399597288,-105.143966016986,-102.362467839985,-100.977167410346,-98.8933018628308,-97.7355862524649,-97.0762475585226,-95.0420933801084,-94.8276944850092,-92.5879198407864,-91.5828951665409,-90.9557102097952,-90.2171320347388,-90.1354155530376,-89.264477850119,-89.0710511367212,-88.4990369242816,-87.773555466098,-87.702774347111,-87.702774347111,-86.5718648193611,-86.5629870606364,-86.4144596690287,-86.4144596690287,-86.0730775324208,-86.0276712106608,-85.6233403677605,-85.1717981048368,-84.9519507611715,-84.4806588736439,-84.228987194833,-84.228987194833,-84.228987194833,-83.9601375752268,-83.9601375752268,-83.9601375752268,-83.8508478864635,-83.8508478864635,-83.8508478864635,-83.8508478864635,-83.7665303669386,-83.7665303669386,-83.5355905505298,-83.3523069272364,-83.3523069272364,-83.2766374620719,-83.2766374620719,-83.0593053423219,-83.0404670197821,-83.0404670197821,-82.9432180769676,-82.9432180769676,-82.8020520734907,-82.7785271983836,-82.7326635226243,-82.7326635226243,-82.6722804192769,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
final,-156.719405995868,-147.336192883696,-137.581674486934,-130.617168752282,-125.4378759448,-121.87219035463,-119.063245450641,-116.483141971871,-114.482992397206,-112.914209674483,-106.795656570822,-102.508717166173,-100.019520650564,-98.433709516917,-97.0915508121377,-95.7032367803316,-94.7896642247644,-93.9250925640848,-93.2344608259207,-92.3331012900254,-91.6237751032032,-90.9382435041082,-90.5064158503584,-89.8050570514114,-89.3842195396831,-89.0219491521422,-88.4466653449013,-88.0982868066797,-87.6070085683382,-87.222197477378,-86.858788432967,-86.4920493145329,-86.0336205364759,-85.7007346325184,-85.5059091157711,-85.3823731324557,-85.1028158465081,-84.913102677234,-84.6361709200353,-84.4240950335403,-84.4212377122186,-84.4349173595259,-84.3770888863253,-84.4345387248688,-84.2836923681187,-84.0642133439305,-83.945061764509,-83.8869443212919,-83.9435057672589,-83.8931166962501,-83.7966697749797,-83.675628276729,-83.6752763791619,-83.6172168306022,-83.5776867948701,-83.535336993827,-83.4946659312636,-83.3759934146927,-83.224004510212,-83.1731895344922,
